"species","archetype","Archetype_1","Archetype_2","Archetype_3","Life.span","Fecundity","Parental.care","Age.at.maturation","Offspring.size","Max.total.length","Trophic.level","K.value","strategies"
"Hemibarbus_qianjiangensis",3,0.115218747903247,0.0931987108616605,0.791605802960508,2.44240028960335,10.3771529901083,1,1.20982386811815,0.59948342475549,4.25929389953466,3.450000048,-2.40794560865187,"Periodic"
"Hemibarbus_umbrifer",3,0.129195935755255,0.301286420810738,0.569396524059473,1.92827060199336,8.95969902798036,1,0.793364318800449,0.493821815734574,2.9704144655697,3.289999962,-1.23787438358782,"Periodic"
"Hemibates_stenosoma",1,0.437658704333328,0.173164163792525,0.388779141519993,1.78312001303648,5.53398921004451,2,0.10880826034968,0.753631695150056,3.40119738166216,4.070000172,-0.891598129039881,"Equilibrium"
"Hemibrycon_boquiae",2,0.132145894509137,0.658753110245868,0.20875916046826,0.984128329943013,5.67025440977737,1,-0.261012366493491,0.0474672619009129,1.76814962645582,2.99000001,0.292669638589685,"Opportunistic"
"Hemibrycon_brevispini",2,0.13074604251326,0.579290562505079,0.289672797916235,1.14772046512342,6.08063376405632,1,-0.211234701493197,0.0419097588500654,2.3942522851695,2.99000001,-0.287682072451781,"Opportunistic"
"Hemibrycon_cairoensis",2,0.12789562059337,0.588590162733812,0.283221185587826,1.14461076987302,6.03268839495437,1,-0.220455341539994,0.030096450886489,2.34372704400276,2.99000001,-0.235722306938792,"Opportunistic"
"Hemibrycon_carrilloi",2,0.129906882440078,0.616891925706724,0.252888074004565,1.08768725927061,5.88646287039309,1,-0.230903902599119,0.0393811204796458,2.09679022215204,2.99000001,-0.0100503257524913,"Opportunistic"
"Hemibrycon_colombianus",2,0.126402352348147,0.558530268039088,0.314794755444679,1.23306932808276,6.19292711572854,1,-0.188762531809934,0.0274003696466002,2.55955021675902,2.99000001,-0.430782953015532,"Opportunistic"
"Hemibrycon_dariensis",2,0.129713449133514,0.620835467780008,0.249135742870051,1.07899772944602,5.87137110288703,1,-0.233584286595975,0.0393868762705029,2.07065301395697,2.99000001,0.0198026086687286,"Opportunistic"
"Hemibrycon_decurrens",2,0.130710629474843,0.637474639763496,0.231487847975249,1.03755385681137,5.78402257053971,1,-0.245598213297687,0.0427989488177002,1.93874163209469,2.99000001,0.139761921505593,"Opportunistic"
"Hemibrycon_dentatus",2,0.126618145069364,0.543244937260346,0.32987354518911,1.26815775743445,6.25839370197576,1,-0.17816581785119,0.0263804809972624,2.66722818019307,2.99000001,-0.544727204752017,"Opportunistic"
"Hemibrycon_divisorensis",2,0.12952686882406,0.592363021301344,0.277812745610956,1.14686492903242,5.96019437505564,1,-0.219861576639816,0.0298110849786851,2.29857707541177,2.99000001,-0.198450947260424,"Opportunistic"
"Hemibrycon_helleri",2,0.127541685488425,0.567352104063222,0.304826813374344,1.17733870887682,6.14739614508725,1,-0.191102549513519,0.0317094239183513,2.50143593616544,2.99000001,-0.385662470517867,"Opportunistic"
"Hemibrycon_huambonicus",2,0.132079494241551,0.525853650479472,0.341807550855325,1.29274846110829,6.41478103595069,1,-0.0901431164978399,0.0704600144395304,2.67552704107709,2.99000001,-0.544727204752017,"Opportunistic"
"Hemibrycon_inambari",2,0.133178481251126,0.576428390247694,0.290101271085946,1.17432008494431,6.05041369810676,1,-0.185259603830322,0.0497194322660599,2.36555985647468,2.99000001,-0.261364788809733,"Opportunistic"
"Hemibrycon_jabonero",2,0.126157444990165,0.547615634617485,0.325961378988916,1.25917625051129,6.24488258702342,1,-0.18104084485571,0.0259266820328595,2.64119787486989,2.99000001,-0.510825583765992,"Opportunistic"
"Hemibrycon_jelskii",2,0.126816132550818,0.554763265713363,0.318149630305868,1.23593450486643,6.30046553292621,1,-0.136842637894064,0.0493037256075123,2.51850258712949,2.99000001,-0.400477541223991,"Opportunistic"
"Hemibrycon_metae",2,0.130119344478723,0.563184453845702,0.306416080131228,1.22834143097512,6.25948027099097,1,-0.157882836333902,0.0608591524296275,2.43009838336343,2.99000001,-0.314710718812303,"Opportunistic"
"Hemibrycon_microformaa",2,0.105182821078372,0.70434529285745,0.190132680697072,1.12763848113708,5.96966847309651,1,-0.231719802447464,0.0308193695285725,1.31640823874956,3,0.712949789228674,"Opportunistic"
"Hemibrycon_mikrostiktos",2,0.120166319779206,0.69831319286694,0.181168660407266,0.920345555952431,5.37824493282383,1,-0.400624935664368,-0.0320793232875742,1.69009582947369,2.99000001,0.364643153171242,"Opportunistic"
"Hemibrycon_orcesi",2,0.131937971121487,0.653530989367271,0.214192701867995,0.9968629024344,5.69627316221195,1,-0.257294311625991,0.0465867613164411,1.80828875560549,2.99000001,0.254642188916216,"Opportunistic"
"Hemibrycon_paez",2,0.139779653041054,0.568588622953094,0.291337140062417,1.15952993013833,6.00692411997185,1,-0.216227949308939,0.0584833332464734,2.43798971340636,2.99000001,-0.328504026694259,"Opportunistic"
"Hemibrycon_palomae",2,0.130641805045953,0.582564098513181,0.286501603717505,1.14012317608715,6.03091915309851,1,-0.216363715181883,0.0363540582214433,2.38232005362601,2.99000001,-0.274436858859655,"Opportunistic"
"Hemibrycon_polyodon",2,0.151179005359203,0.510975570727268,0.337573927033054,1.1411816238591,5.92294586790624,1,-0.236351763215955,0.035455675632522,3.02042488614436,2.980000019,-0.867500598657104,"Opportunistic"
"Hemibrycon_quindos",2,0.116303356888345,0.645742985928206,0.237638276775135,1.13703378990841,5.96194727189668,1,-0.220101089299135,0.0221672646304838,1.84371923537396,2.99000001,0.22314355131421,"Opportunistic"
"Hemibrycon_rafaelensis",2,0.12589801608317,0.583202526079714,0.290612135475265,1.15726493604784,6.06407221610169,1,-0.211500371959733,0.0232965526984267,2.39516429889972,2.99000001,-0.287682072451781,"Opportunistic"
"Hemibrycon_raqueliae",2,0.133462826501543,0.568565589348883,0.297684503504885,1.16051954105236,6.00315322902434,1,-0.205311635428113,0.0340662816736169,2.49485697156526,2.99000001,-0.371063684289383,"Opportunistic"
"Hemibrycon_santamartae",2,0.128111466679989,0.585625656129529,0.285971355122983,1.16535689648105,6.04957447915253,1,-0.208359263227578,0.0331159767257979,2.34372704400276,2.99000001,-0.235722306938792,"Opportunistic"
"Hemibrycon_surinamensis",2,0.130716129732675,0.561954929726161,0.307048887365208,1.21798542891932,6.18881753891364,1,-0.149901836127738,0.0531332440914509,2.45014267029385,2.99000001,-0.342490338524241,"Opportunistic"
"Hemibrycon_taeniurus",2,0.131226035054914,0.587589474547439,0.280888028737514,1.14782603105213,6.02553456891677,1,-0.198624090299073,0.0453282653734761,2.30058304443159,2.99000001,-0.198450947260424,"Opportunistic"
"Hemibrycon_tridens",2,0.128006784585274,0.647403044579445,0.22426091096694,0.977463912851557,5.52304257797817,1,-0.364029643559133,-0.0166711302750385,2.07065301395697,2.99000001,0.0198026086687286,"Opportunistic"
"Hemibrycon_velox",2,0.126984137068415,0.552411333199396,0.320335017502135,1.24580991595244,6.21266743775784,1,-0.184712973553006,0.027917627123884,2.59674613750479,2.99000001,-0.478035792878484,"Opportunistic"
"Hemibrycon_virolinica",2,0.129304130144446,0.575596388413352,0.294813020057906,1.1466007699884,5.99811972097875,1,-0.227266239175254,0.0185026650642344,2.48323855428997,2.99000001,-0.371063684289383,"Opportunistic"
"Hemibrycon_yacopiae",2,0.124101637304639,0.588747819562993,0.286861960625758,1.13447677792063,6.04164896694633,1,-0.221156242321488,0.0156828999196234,2.38416511500951,2.99000001,-0.274436858859655,"Opportunistic"
"Hemicaranx_amblyrhynchus",3,0,0.345888987774585,0.654159716699378,2.19754737700858,12.2826772398133,1,0.487664888856645,-0.178074008413294,3.91202300542815,3.869999886,-0.941608575755881,"Periodic"
"Hemicaranx_bicolor",3,0,0.321243823449872,0.67881972400965,2.1537115700321,12.2018163101727,1,0.443739286259008,-0.192328674187448,4.24849524204936,3.890000105,-1.27296567224146,"Periodic"
"Hemicaranx_leucurus",3,0,0.342899163385996,0.657150910925909,2.23689028302546,12.3875456499053,1,0.4864192107966,-0.177995499687134,3.90197266957464,3.809999943,-0.941608575755881,"Periodic"
"Hemicaranx_zelotes",3,0,0.377473373201753,0.622555477734067,2.22324396703782,12.4376028701785,1,0.487451768772447,-0.182935202235812,3.55534806148941,3.720000029,-0.616186100534929,"Periodic"
"Hemichromis_angolensis",1,0.402859704387156,0.313561440320136,0.283137362421492,1.49794320391511,5.96426868976941,2,0.091439636177898,0.477558574268463,2.59001712818912,3.319999933,-0.139262061586381,"Equilibrium"
"Hemichromis_elongatus",3,0.160602446788296,0.400224312902431,0.438962536982306,1.84554169594387,7.70751219460034,2,0.150108633754501,-0.0380907060119064,3.12719901306087,3.650000095,-0.634878327152952,"Periodic"
"Hemichromis_fasciatus",2,0.330100595024256,0.37371512592532,0.29579394141041,1.06596283658157,6.79849829304519,2,0.0910171314815992,0.30072921066909,3.27714473299218,3.180000067,0.0953102016225065,"Opportunistic"
"Hemiculter_bleekeri",3,0.267940542229533,0.277537292223331,0.454258157686633,1.58408076500936,8.15657443600928,1,0.547406661231183,0.415008813726238,3.22684402467611,2.140000105,-1.02165120864309,"Periodic"
"Hemiculter_krempfi",3,0.224473585861354,0.289388881711479,0.485917085494315,1.57901363980308,8.91661716200997,1,0.398699941216915,0.446441090771637,3.36141650887542,2.420000076,-1.17118297505133,"Periodic"
"Hemiculter_leucisculus",3,0.15250295521671,0.257634436278507,0.589744307188291,1.79175946922805,10.3435795047873,1,0.693147180559945,0.508918653252966,3.36729582998647,2.75,-1.46967595266764,"Periodic"
"Hemiculter_lucidus",3,0.21819463814541,0.284990023178579,0.496605646292407,1.94591014905531,9.63704498307677,1,0,0.458790871829875,3.41772668361337,2.410000086,-1.17118297505133,"Periodic"
"Hemiculter_tchangi",3,0.219692566536563,0.320753524515312,0.459321385240717,1.38629436111989,9.61580548008435,1,0,0.482205484158803,3.42165341766259,2.410000086,-1.20397276432594,"Periodic"
"Hemiculter_varpachovskii",3,0.222124710861567,0.28386064145464,0.493800321100921,1.6094379124341,9.1213984796859,1,0.412721255149502,0.463889219281863,3.36141650887542,2.420000076,-1.17118297505133,"Periodic"
"Hemiculterella_macrolepis",2,0.155773867548292,0.43576364935192,0.408229651768565,1.34601809188325,7.43509804993695,1,0.259163424934202,0.357041651793188,2.80154050229519,3.150000095,-0.634878327152952,"Opportunistic"
"Hemiculterella_sauvagei",3,0.16200104050537,0.390906868064269,0.446879350413821,1.38629436111989,7.78862606562503,1,0.455754956712348,0.431827284899452,2.99573227355399,3.160000086,-0.713349867469302,"Periodic"
"Hemiculterella_wui",3,0.141674062770907,0.379441877535444,0.478701453837527,1.66572985406207,8.37587142090145,1,0.537162734160029,0.438382122841921,2.83907848573084,3.160000086,-0.673344572871609,"Periodic"
"Hemidoras_boulengeri",3,0.295050070827717,0.178635911193985,0.52607493163102,2.26630957672741,8.65452710608155,1,0.812612974251189,0.840204761016326,3.15912578819066,2.789999962,-0.562118930434243,"Periodic"
"Hemidoras_morei",3,0.294566521860442,0.20127324546077,0.503907580618979,2.21443799167727,8.54973359145853,1,0.797656394213023,0.843888905640767,2.9902170621972,2.799999952,-0.400477541223991,"Periodic"
"Hemidoras_morrisi",3,0.2899473982112,0.212695074642081,0.497102980945731,2.22950055902568,8.5928741810433,1,0.815386093146272,0.848248189966684,2.86619288455529,2.809999943,-0.287682072451781,"Periodic"
"Hemidoras_stenopeltis",3,0.303269432287159,0.171794140318994,0.524691883915535,2.25522539994777,8.62352820092066,1,0.822901916147139,0.864979718171724,3.1642084269057,2.789999962,-0.562118930434243,"Periodic"
"Hemidoras_stuebelii",3,0.289656040132918,0.215542290354173,0.494545922149662,2.19723655004232,8.49987186607062,1,0.780890382866759,0.830383923823584,2.91993060976015,2.809999943,-0.328504026694259,"Periodic"
"Hemieleotris_latifasciata",2,0.00419289830827809,0.552143645322638,0.443543718330874,1.69323334397677,8.97361100105679,2,0.323464398187594,-0.535930509120767,2.484906649788,3.200000048,-0.597836978937439,"Opportunistic"
"Hemieleotris_levis",2,0.0156373772805182,0.633204704765271,0.35097406366077,1.453642490827,8.53293833432296,2,0.327169507243222,-0.493277693252071,1.76814962645582,3.180000067,0.0676586970719444,"Opportunistic"
"Hemiglyphidodon_plagiometopon",3,0.301071100118118,0.237284565258618,0.461372922711897,2.27214546304965,9.23889219456832,2,0.499675349869041,-0.0134936400553844,2.89037175789616,2,-0.941608575755881,"Periodic"
"Hemigobius_hoevenii",2,0.146513999513173,0.65791402055682,0.195221264826808,0.593105358872978,6.92585833439251,2,-0.232114686885595,-0.227171093484607,1.79175946922805,3.279999971,0.157003712057527,"Opportunistic"
"Hemigobius_mingi",2,0.145302770620508,0.639601256851353,0.214757875065274,0.638382631490922,7.03238072387303,2,-0.19398843369768,-0.213537903619833,1.90359895664678,3.309999943,0.0582688543503894,"Opportunistic"
"Hemigrammocypris_neglecta",3,0.155876336791733,0.291164502225825,0.552814665275905,1.77593934706052,8.60042335804848,1,0.623415036950112,0.483906621939378,3.44839900731179,3.200000048,-1.23787438358782,"Periodic"
"Hemigrammopetersius_barnardi",2,0.114776938034545,0.532840980092763,0.352135722079144,1.64132728804067,7.64613611300872,1,0.154552450249569,0.396503271879832,2.14476100335083,3.380000114,0.500775273367035,"Opportunistic"
"Hemigrammopetersius_pulcher",2,0.157866899039545,0.605345419805674,0.236446435225856,1.41239494522375,7.16123663311581,1,0.0956545250561476,0.417173110512981,1.38629436111989,3.049999952,1.19996476274767,"Opportunistic"
"Hemigrammus_aereus",2,0.11594615497203,0.760555769549736,0.123112030121296,0.821084430354294,5.48419934791802,1,-0.383393370426577,0.0248440967258265,1.07500244589587,3,0.936093340346805,"Opportunistic"
"Hemigrammus_analis",2,0.113982674732596,0.724155292359829,0.161500978171331,0.911174011759919,5.67244067711616,1,-0.357195938204107,0.0177869776307405,1.36097657749457,3,0.672944492630181,"Opportunistic"
"Hemigrammus_arua",2,0.115383441697461,0.741891060385076,0.142351909672483,0.890643336864079,5.36486820817243,1,-0.421110899669648,-0.0153147077694505,1.29746317091054,3,0.732367857174764,"Opportunistic"
"Hemigrammus_barrigonae",2,0.111147592607344,0.693119319331211,0.195394668065048,0.990630367534672,5.83797433549856,1,-0.333780285375407,0.0120536015861569,1.60743586387164,3.00999999,0.444685784722983,"Opportunistic"
"Hemigrammus_bellottii",2,0.0901332254472328,0.742638610601706,0.166883081903096,0.930313629054862,5.45075364906425,1,-0.386391645117086,-0.0169983467688678,1.37876610200388,3.200000048,0.657519975973789,"Opportunistic"
"Hemigrammus_boesemani",2,0.113780655790424,0.736385760631606,0.149465477823368,0.85703538217663,5.37064822481986,1,-0.418702564408375,-0.0260346340735023,1.39624468256712,3,0.641853873540816,"Opportunistic"
"Hemigrammus_brevis",2,0.114526502022848,0.734353101930824,0.150752347507696,0.885951364630998,5.61978538431834,1,-0.364532875344368,0.0197523887793446,1.28093381907317,3,0.746687897724941,"Opportunistic"
"Hemigrammus_coeruleus",2,0.129010850772466,0.690867061330701,0.179764588417574,0.87249645491228,5.28151072484171,1,-0.418452829615506,-0.0115217532107984,1.75785795048341,3.00999999,0.307484710042078,"Opportunistic"
"Hemigrammus_cupreus",2,0.110988476329065,0.685026475601684,0.203651852870453,1.00992855698166,5.87620423813661,1,-0.328063637586409,0.0110028984916219,1.66770685659581,3.00999999,0.385262420518536,"Opportunistic"
"Hemigrammus_cylindricus",2,0.106401566273803,0.593922375158022,0.29940501963619,1.23454437315787,6.34306666391358,1,-0.262623162078585,-0.00604829310413772,2.37954615172277,3.00999999,-0.274436858859655,"Opportunistic"
"Hemigrammus_diagonicus",2,0.114936174149759,0.740786928912537,0.143904356486495,0.869862854965788,5.58569601509644,1,-0.36918763068076,0.0211167419006077,1.22964057329674,3,0.792992532724231,"Opportunistic"
"Hemigrammus_elegans",2,0.111394680239769,0.695801085369057,0.19246385090768,0.983723121482335,5.82276874406236,1,-0.335750145391848,0.0127648929871744,1.58514524322571,3.00999999,0.463734036986857,"Opportunistic"
"Hemigrammus_erythrozonus",2,0.129306261698989,0.75460708834526,0.115689361443646,0.833603338867974,5.22136134423931,1,-0.472973954697842,-0.0306193233953603,1.19392245392698,2.869999886,0.828551800972262,"Opportunistic"
"Hemigrammus_filamentosus",2,0.113304120622467,0.708553542270308,0.177791799006487,0.949357956862768,5.75099547639348,1,-0.346030687005563,0.0150667631264472,1.48160456251512,3,0.559615787935423,"Opportunistic"
"Hemigrammus_geisleri",2,0.11488072605655,0.737672933055642,0.147075803954852,0.877273259058157,5.60033084887122,1,-0.366990200883613,0.0207232416360211,1.25276296849537,3,0.770108261510888,"Opportunistic"
"Hemigrammus_gracilis",2,0.110561109781301,0.683914106970318,0.205192790476208,1.01364994406797,5.88675226102618,1,-0.327120349750425,0.0101009086246773,1.68082788729172,3.00999999,0.378436461747642,"Opportunistic"
"Hemigrammus_guyanensis",2,0.117676953883556,0.727868018134061,0.154087662937846,0.866842448932063,5.35447138987889,1,-0.423088532392979,-0.020378224760621,1.45161382279088,3,0.587786638235452,"Opportunistic"
"Hemigrammus_haraldi",2,0.114974825664106,0.744420304084176,0.140230023222572,0.861285129284035,5.56896023667776,1,-0.371741448704375,0.0215272148300475,1.20297228116953,3,0.819779823123267,"Opportunistic"
"Hemigrammus_hyanuary",2,0.120008080733479,0.731094975649508,0.148525444718259,0.693147180559945,5.32066104987991,1,-0.437666388306348,-0.0162541864656132,1.6094379124341,3,0.559615787935423,"Opportunistic"
"Hemigrammus_iota",2,0.118131411392571,0.803118197967834,0.0783352562897786,0.716035833334259,5.26553595813964,1,-0.413982592106847,0.0328892201409784,0.741937299491281,3,1.24415460231612,"Opportunistic"
"Hemigrammus_levis",2,0.12629109935038,0.689632849185695,0.183722568675236,0.87345858501742,5.39385909817853,1,-0.422515507031822,-0.00838694732430825,1.77495236701337,3.00999999,0.292669638589685,"Opportunistic"
"Hemigrammus_luelingi",2,0.102180081977647,0.769592213837609,0.127852322314483,0.876599000032986,5.39136201196627,1,-0.417052521630223,-0.0410951651612908,1.11841489733684,3,0.896088044148472,"Opportunistic"
"Hemigrammus_lunatus",2,0.12272952253169,0.708444775085984,0.168464400007964,0.888837905024901,5.37444512217228,1,-0.39503918294216,-0.00469989522519891,1.56861595770551,3.00999999,0.482426152330713,"Opportunistic"
"Hemigrammus_mahnerti",2,0.114951603346731,0.743215291232991,0.14145903579487,0.864157363881457,5.57464648313544,1,-0.370890431182125,0.0213716447638559,1.21194094272511,3,0.810930216216329,"Opportunistic"
"Hemigrammus_marginatus",2,0.115425239794258,0.689893727264673,0.194340904702259,0.883137975091935,6.34826448323486,1,-0.406029035585379,0.00323155190711184,1.70292821380923,2.809999943,0.357674407908179,"Opportunistic"
"Hemigrammus_matei",2,0.113369078613945,0.711633386258414,0.17464500339798,0.942002154472048,5.73638906456403,1,-0.348207947477174,0.015474850474898,1.45861506711812,3,0.582215598623613,"Opportunistic"
"Hemigrammus_megaceps",2,0.116227412736473,0.766382563599246,0.117000017407814,0.8067504750334,5.45449805408611,1,-0.387574077337187,0.0259120249024428,1.0296194000383,3,0.978326155124434,"Opportunistic"
"Hemigrammus_melanochrous",2,0.115660472651811,0.757754929970272,0.12620063567949,0.828371178544479,5.50044067931426,1,-0.381325314635591,0.024049614692011,1.09861228866811,3,0.916290731874155,"Opportunistic"
"Hemigrammus_micropterus",2,0.121615527041426,0.711162603548668,0.166860284070607,0.870083282204479,5.32537248913948,1,-0.408137688772424,-0.0163525369084047,1.58514524322571,3.00999999,0.463734036986857,"Opportunistic"
"Hemigrammus_microstomus",2,0.111394680239769,0.695801085369057,0.19246385090768,0.983723121482335,5.82276874406236,1,-0.335750145391848,0.0127648929871744,1.58514524322571,3.00999999,0.463734036986857,"Opportunistic"
"Hemigrammus_mimus",2,0.114943974394709,0.739563193178756,0.145121043977591,0.872696994203744,5.5910609341195,1,-0.36833558284955,0.0210173862365132,1.23837424495631,3,0.783901569855806,"Opportunistic"
"Hemigrammus_neptunus",2,0.115048360024473,0.742395978960184,0.142182362629013,0.8486580540471,5.29445360884038,1,-0.440750080579615,-0.0301557555927471,1.36097657749457,3,0.672944492630181,"Opportunistic"
"Hemigrammus_newboldi",2,0.124814475755711,0.685835859988749,0.189000279029218,0.88609175609325,5.41715626192164,1,-0.418087468479729,-0.0136000153867331,1.80828875560549,3.00999999,0.254642188916216,"Opportunistic"
"Hemigrammus_ocellifer",2,0.0993635822606846,0.726073044516969,0.174218234219146,0.854572648971988,5.36033396076828,1,-0.41941254751179,-0.0213814241803545,1.58923522450434,3.180000067,0.463734036986857,"Opportunistic"
"Hemigrammus_ora",2,0.119433268027477,0.715289146623816,0.164915944611722,0.884064653877185,5.35507554116406,1,-0.409419605335738,-0.0174535957124458,1.54329807317742,3.00999999,0.500775273367035,"Opportunistic"
"Hemigrammus_orthus",2,0.1150331499204,0.741439700707604,0.143154086998718,0.868084470220465,5.58151400621984,1,-0.369681425552546,0.0213586895325487,1.22377545956329,3,0.797507208947251,"Opportunistic"
"Hemigrammus_parana",2,0.113582791730314,0.750735957764456,0.135304538733926,0.828544138934048,5.23643138192291,1,-0.453914227839863,-0.0395857100765548,1.32441895474223,3,0.708035778767982,"Opportunistic"
"Hemigrammus_pretoensis",2,0.109531027723916,0.665692006145901,0.224457540002972,1.05887315694581,5.98160163636606,1,-0.313987576252161,0.00647999838729056,1.82454926124459,3.00999999,0.246860055275276,"Opportunistic"
"Hemigrammus_pulcher",2,0.135102464292316,0.72004658753201,0.144468646510166,0.862615542815875,5.34291746989844,1,-0.432776813354324,-0.0273230222114278,1.50407739677627,2.829999924,0.647103224781052,"Opportunistic"
"Hemigrammus_rodwayi",2,0.128521547185361,0.660288645852471,0.210850692157628,1.38629436111989,5.41214413984219,1,-0.407854963539106,-0.0105593603339782,1.66770685659581,3.00999999,0.385262420518536,"Opportunistic"
"Hemigrammus_schmardae",2,0.124703762584963,0.697397545193776,0.177542113633615,0.884025682053723,5.39363692312658,1,-0.413239354401691,-0.00653869575398952,1.68639897116282,3.00999999,0.371563589535931,"Opportunistic"
"Hemigrammus_silimoni",2,0.117301761170089,0.72910657483584,0.153223802885899,0.907985025995634,5.41974972509601,1,-0.415521983376987,-0.00959362601990218,1.38879129842571,3,0.647103224781052,"Opportunistic"
"Hemigrammus_skolioplatus",2,0.113088095783982,0.709226236884236,0.17733496872321,0.94835812477522,5.75081033290811,1,-0.346416806148978,0.0147258002257743,1.47932919656316,3,0.565313803368242,"Opportunistic"
"Hemigrammus_stictus",2,0.118682073680787,0.723470763075962,0.157481246737108,0.88916480407215,5.34605965379092,1,-0.403916875738664,-0.0177872859814267,1.45861506711812,3,0.582215598623613,"Opportunistic"
"Hemigrammus_taphorni",2,0.12058080833748,0.702121811517156,0.176942602184257,0.905349973853886,5.41725385494419,1,-0.400585182835306,-0.013575808692877,1.63899673312225,3.00999999,0.412109644204316,"Opportunistic"
"Hemigrammus_tocantinsi",2,0.11719333899168,0.722842363172851,0.15960062972835,0.883320417083469,5.35785505386513,1,-0.430101340725416,-0.0229232045165246,1.50185265075193,3.00999999,0.542324307685827,"Opportunistic"
"Hemigrammus_tridens",2,0.117153435862272,0.783931036193133,0.0985134983998058,0.76337297035733,5.36401632084129,1,-0.400195730197332,0.0292758126892147,0.891998062665766,3,1.10525682509539,"Opportunistic"
"Hemigrammus_ulreyi",2,0.122467378539149,0.711127897170146,0.166041915964231,0.920062919818771,5.48975552018437,1,-0.382913866128379,0.0112470600333868,1.48160456251512,3,0.559615787935423,"Opportunistic"
"Hemigrammus_unilineatus",2,0.0811782047370641,0.713974896029099,0.204529769050249,0.943549459903912,5.52146091786225,1,-0.360627965414486,0.00584451350910289,1.66770685659581,3.369999886,0.385262420518536,"Opportunistic"
"Hemigrammus_vorderwinkleri",2,0.118681220359644,0.731196271314624,0.149751831608831,0.874346202964521,5.39986181693176,1,-0.428251398473416,-0.00762888810766881,1.39376642806777,3,0.641853873540816,"Opportunistic"
"Hemigrammus_yinyang",2,0.1158069202443,0.751292386452669,0.13252088166834,0.846113897064869,5.24679124505836,1,-0.442993264524067,-0.0265207517439173,1.2697605288527,3,0.756122033242459,"Opportunistic"
"Hemimyzon_confluens",2,0.184019390343636,0.519967977835769,0.295693672047809,1.05268357982769,6.50779418496024,1,0.113922241260668,0.362469244111575,1.73518913114354,3.130000114,-0.473116751586514,"Opportunistic"
"Hemimyzon_formosanus",2,0.182793489241654,0.439145159254003,0.377794231891116,1.16235542106791,6.73008322686972,1,0.166478294158394,0.368853813219827,2.50143593616544,3.220000029,-1.03915346047802,"Opportunistic"
"Hemimyzon_khonensis",2,0.196314335207367,0.498146026384502,0.305219687393984,1.06884687996825,6.52760483000205,1,0.133701474784732,0.404273814132523,1.82293509590491,3.140000105,-0.547295577861705,"Opportunistic"
"Hemimyzon_macroptera",2,0.202680661952062,0.469544595060651,0.327465884342251,0.975641890003326,6.34133462794442,1,0.0688520706416443,0.376809196045247,2.29253475714054,3.160000086,-0.890674658000558,"Opportunistic"
"Hemimyzon_megalopseos",2,0.190831036746577,0.476155035368703,0.332714377231867,1.05894498383427,6.58006794394931,1,0.147604942872854,0.381630688931127,2.12823170584927,3.160000086,-0.766520322152404,"Opportunistic"
"Hemimyzon_nanensis",2,0.202730468868914,0.495899221563267,0.301044461624472,0.993347890613061,6.25204914043828,1,0.113494793831647,0.389312734044045,1.93296961563775,3.150000095,-0.62932680847969,"Opportunistic"
"Hemimyzon_papilio",2,0.186159912578936,0.50036763605657,0.313163369930619,1.0199794231721,6.47365729504223,1,0.1150040391534,0.362110484187827,1.97685492381886,3.160000086,-0.650576895031419,"Opportunistic"
"Hemimyzon_pengi",2,0.187048419808813,0.497189925211034,0.31545346334944,1.03728485287328,6.47100409105753,1,0.118734741751547,0.363531422276931,1.98787434815435,3.160000086,-0.660094928303603,"Opportunistic"
"Hemimyzon_taitungensis",2,0.192508495044932,0.467327492509248,0.339868308671134,1.0217505220441,6.50719723496769,1,0.111618710740612,0.368779155307164,2.30258509299405,3.170000076,-0.893163612321499,"Opportunistic"
"Hemimyzon_yaotanensis",2,0.185873111994525,0.446918938240339,0.366932166267095,1.14090089199172,6.81401632395741,1,0.209594428707187,0.397758720031201,2.33214389523559,3.200000048,-0.916602150359858,"Opportunistic"
"Hemiodontichthys_acipenserinus",1,0.516922211448452,0.111776110202768,0.370849194827047,1.67859892207837,6.10633133709493,2,0.561069584945971,0.839207298160361,2.79422792058485,3.279999971,-0.9675840394196,"Equilibrium"
"Hemiodus_amazonum",1,0.408783476377229,0.229661395746152,0.361161519569168,1.60938705694098,7.48532242424748,2,0.18001856193589,0.398904778123504,3.21927575408585,2.680000067,-0.632867862589316,"Equilibrium"
"Hemiodus_argenteus",1,0.415892965022724,0.203576961270721,0.380144294071724,1.66364533690703,7.55692107523514,2,0.218526820996202,0.414746038064847,3.36418755083974,2.660000086,-0.746695309915078,"Equilibrium"
"Hemiodus_atranalis",1,0.412914315351176,0.217625111249202,0.369069296543903,1.67095925508797,7.60839883686317,2,0.220212601875199,0.4301581252513,3.19458311672539,2.680000067,-0.620809795399229,"Equilibrium"
"Hemiodus_goeldii",1,0.403640185072406,0.257178944039003,0.33877590881136,1.59641709391067,7.41158347173171,2,0.164468797069837,0.400161945834132,2.97143960455052,2.710000038,-0.447619514895532,"Equilibrium"
"Hemiodus_gracilis",1,0.400325951091786,0.252219357110978,0.347056611093978,1.63605483605713,7.50481428092515,2,0.184763521935278,0.399588823852264,2.9902170621972,2.710000038,-0.460711820120909,"Equilibrium"
"Hemiodus_huraulti",1,0.396489825874988,0.288503044140217,0.31459054898462,1.59816506294856,7.42469113500003,2,0.171227747418341,0.420611225704072,2.63260799515174,2.75999999,-0.195380838016916,"Equilibrium"
