Basin.Name,Country,Ecoregion,Med_Longit,Med_Latit,RBA,MAT,TS,GDP,CSI,NSR,DIS,RAD,dist_between_centroids,Similarity_Centroid
Bolgoda.lake,Sri Lanka,Indo-Malay,79.96055251,6.795289541,236.7298963,27.25603188,57.39574949,7.560223818,98.97528976,43,9.818570504,0.768228269,0.346248942,0.742804669
Bollin,United Kingdom,Palearctic,-2.289593099,53.46927645,2390.648804,9.100112687,450.3831936,141.1557159,93.38911644,19,13.78634326,0.5215603,0.08084253,0.925204155
Bonaventure,Canada,Nearctic,-65.465353,48.47290313,2387.912093,1.878091526,1054.578559,0.393050253,99.99943543,9,13.1638777,0.963469371,0.309346463,0.763739796
Bosten,China,Palearctic,88.91047341,41.24791131,5709.409892,8.372193645,1224.26005,0.086578717,99.99008481,14,0.047519766,0.997224389,0.109797679,0.901065139
Bou.Regreg,Morocco,Palearctic,-6.330367178,33.3788032,9578.700268,16.40455362,549.7354623,3.62494415,97.98943895,6,3.067210273,0.930441695,0.295500157,0.771902647
Boyne.Irland,Ireland,Palearctic,-6.903459235,53.60715418,2791.452915,9.256692383,386.4100754,33.6712079,99.7779894,14,13.16996785,0.610993321,0.07484623,0.930365639
Bradano,Italy,Palearctic,16.34265185,40.73994854,3075.245969,14.24126959,622.2590409,11.55577064,90.55634129,5,4.634939824,0.829001544,0.143355751,0.87461842
Bradys.creek,Australia,Australasia,147.9190199,-42.46590532,234.4631899,11.9798908,311.5902993,3.820287943,91.71062948,2,1.144,0.491190374,0.204207915,0.830421381
Bramonas,Mexico,Nearctic,-111.3818125,25.14858293,3622.079343,22.14928918,463.1892077,0.567134537,99.92791215,24,0.689227934,0.997994093,0.733334144,0.576922807
Brazos,United States,Nearctic,-98.94381554,32.2823967,109420.6689,17.69556854,788.9841885,13.64339519,91.4372378,101,9.786560814,0.628773898,0.259554169,0.793931714
Breede,South Africa,Afrotropic,19.90283614,-33.8753333,12516.13054,16.29874732,402.1145827,1.94218421,89.37416075,26,12.57127917,0.896701887,0.270797005,0.786907741
Brenta,Italy,Palearctic,11.65344614,45.74108151,4685.578562,10.21450757,728.7162654,61.65602493,97.62178643,26,14.23092382,0.560411829,0.129932793,0.885008388
Bresle,France,Palearctic,1.663835306,49.87543539,757.1988982,9.850100899,500.4991253,25.82632732,99.77708906,15,7.846124747,0.707169125,0.169512399,0.855057202
Brisbane,Australia,Australasia,152.4048961,-27.3087425,13679.12862,18.82987978,422.3780126,11.62812543,92.42348643,47,6.013980368,0.656841281,0.403279319,0.712616502
Brisbane.Water,Australia,Australasia,151.3435134,-33.46528768,312.9907951,17.33257576,374.8733323,72.20037842,98.25160734,3,3.386,0.378975142,0.765168524,0.566518146
Broadwater.creek,Australia,Australasia,151.9255775,-24.3729564,292.2620252,21.72616802,354.6758835,0.483147211,99.92916513,5,0.742154716,0.87830112,0.544326219,0.647531582
Browns,Australia,Australasia,147.2976391,-42.97351855,106.7459445,11.14914059,306.4598568,3.143817067,99.66852152,21,1.035,0.546619532,0.469080428,0.680697926
Bruna,Italy,Palearctic,11.01666799,42.90969939,739.3245108,14.43421221,609.5183052,13.51781344,99.399085,4,3.065545331,0.677559695,0.061099531,0.942418662
Brunswick,Australia,Australasia,153.5025125,-28.56008615,273.0227918,19.37890694,346.9149396,11.29133558,99.91844264,15,1.755132293,0.532411364,0.602227412,0.624131127
Budzi,Mozambique,Afrotropic,33.32117029,-19.9313244,28996.8655,22.31496598,275.7975642,0.343386814,97.6637232,63,28.73543164,0.952591733,0.365232386,0.732476031
Bueno,Chile,Neotropic,-72.69476165,-40.53831432,15106.73826,9.935099212,339.4540959,0.978822738,99.91745057,14,48.81681843,0.711989739,0.509758864,0.662357429
Buffalo.River,South Africa,Afrotropic,27.47124441,-32.86492781,1298.028901,17.66844845,264.9026847,3.82988131,85.22199476,63,3.176566344,0.417331598,0.198690229,0.83424389
Buller,New Zealand,Australasia,172.2597278,-41.95179805,6458.820464,8.381968928,392.4037737,0.290348582,99.94034,22,43.74327745,0.414997587,0.500440171,0.666471093
Bulloo,Australia,Australasia,143.4029632,-28.14169954,72208.20683,21.38867707,633.9649442,0.006589702,99.97174307,13,2.410780157,0.960052154,0.699348638,0.588460765
Buranhem,Brazil,Neotropic,-39.87943743,-16.49139476,2692.104961,23.11722256,162.6393932,0.710044071,99.94449476,15,7.91561875,0.670289623,0.413586593,0.707420405
Burdekin,Australia,Australasia,146.4568008,-21.00902854,129506.2481,22.68841981,423.7855501,0.302339669,99.36780743,52,9.954992302,0.936556222,0.105550587,0.904526678
Burnett,Australia,Australasia,151.3366013,-25.6922952,33202.37254,19.70649462,450.5834781,0.51029671,95.23456131,49,2.309654081,0.768472895,0.430629547,0.698992973
Burringbar.creek,Australia,Australasia,153.4862525,-28.443918,112.9992682,19.44376399,345.249133,11.29133558,99.89927499,10,2.092049404,0.537279801,0.643294293,0.608533727
Buta.Palena,Chile,Neotropic,-71.88007623,-43.93525942,13229.83071,6.527736411,420.4394408,0.083684876,99.97378791,2,107.1797721,0.638905185,0.221477315,0.818680779
Butawa.Oya,Sri Lanka,Indo-Malay,81.46450529,6.347332499,55.80499426,27.29117238,91.01532435,2.139389753,99.657,28,3.297,0.685536044,0.335389419,0.748845233
Buyukmenderes,Turkey,Palearctic,29.04117241,37.94107073,27414.82955,13.25289556,738.2210534,5.611871362,96.01027624,38,6.782518178,0.949454137,0.248736908,0.800809197
Buyuktchekmedje,Turkey,Palearctic,28.46146248,41.16712221,634.6956703,13.5355462,672.0486145,68.31620312,94.61038846,20,3.202327755,0.801089836,0.185660406,0.843411819
Bzipi,Georgia,Palearctic,40.69777647,43.39232402,1546.893453,5.461105527,705.7726087,1.666352153,99.95779847,23,23.98657544,0.598425017,0.159908664,0.862136848
Cachoeira,Brazil,Neotropic,-39.62506611,-15.0070776,4758.416768,23.27138029,152.291074,1.731780648,99.83999685,26,5.780235208,0.588884888,0.326625051,0.75379249
Cachoeirinha,Brazil,Neotropic,-43.06899022,-22.59511097,228.8151002,21.40439888,223.4117327,106.189003,98.27937216,18,2.575903821,0.691619769,0.448169681,0.690526817
Cai,Vietnam,Indo-Malay,108.9010222,12.31040811,1905.942932,23.39498171,172.3866679,1.61268343,99.83469621,63,14.49259099,0.905493921,0.354918938,0.738051534
Calcasieu,United States,Nearctic,-93.1309027,30.58963521,10165.91158,19.29679808,671.3169466,9.284473062,99.23916436,112,16.99565087,0.613137945,0.460577204,0.684660829
Calleguas.creek,United States,Nearctic,-118.8945785,34.25409148,821.3512566,16.76499857,387.8596921,160.769722,95.86835506,5,2.321588343,0.950658444,0.26208714,0.792338317
Caloosahatchee,United States,Nearctic,-81.23028669,27.32137554,17295.25185,22.68741855,417.5629812,29.91185331,92.69916805,55,18.73988546,0.190985032,0.269525385,0.787695947
Cam,Australia,Australasia,145.7428607,-41.18692472,248.6712918,10.85781248,301.028088,0.786404729,91.33736043,11,6.801,0.67752443,0.350935924,0.740227558
Camden.Haven,Australia,Australasia,152.6670844,-31.6504261,656.0603591,17.72684295,370.5655197,3.050278723,99.89898699,19,2.595363927,0.37345497,0.806533648,0.553546291
Canche,France,Palearctic,2.044630322,50.42999409,1415.084669,10.11348504,502.7063556,22.518435,99.73354859,13,11.41068125,0.668643739,0.075637812,0.929680966
Cap.Chat,Canada,Nearctic,-66.7147246,48.87974952,762.3488476,1.136681493,1100.476483,0.458213665,99.9924057,5,7.690907135,0.963163824,0.117395132,0.894938569
Cape.Fear,United States,Nearctic,-78.81096018,35.25343859,22855.78725,15.79243588,761.1236042,22.13431263,94.80239249,94,16.52784797,0.515305357,0.169983736,0.854712736
Capel,Australia,Australasia,115.7104812,-33.60383799,727.4319225,16.69697536,395.5011301,2.243588746,99.91260434,3,2.507352292,0.865164006,0.213076802,0.824350114
Capot,Martinique,Neotropic,-61.1125,14.79459459,61.21131411,24.28440313,98.07339148,NA,99.93111685,7,10.42714482,0.699168909,0.643830218,0.608335331
Carlos.Tejedor,Argentina,Neotropic,-62.63849949,-35.2148318,13083.53527,16.06267112,568.4921197,0.316047885,99.7204662,12,0.510632828,0.988926699,0.743080501,0.573696969
Carlton,Australia,Australasia,147.7525616,-42.80551781,169.2773049,11.55347745,311.7087073,4.116295278,99.86327678,8,0.934,0.404534005,0.382020834,0.723578093
Carmel,United States,Nearctic,-121.6840418,36.42753604,643.6046003,12.59534156,361.850738,25.1642704,96.34142189,9,5.151913349,0.96248304,0.193706212,0.837727064
Carvao,Brazil,Neotropic,-50.14765226,-29.59082357,2459.291191,17.80745835,322.1985671,4.844989538,99.87368656,158,9.939072821,0.264651932,0.369097538,0.73040815
Cascade,New Zealand,Australasia,168.462466,-44.17386595,441.9590137,8.984975637,367.921456,0.122429423,99.99515201,9,33.67713267,0.385495045,0.468213999,0.681099622
Cascapedia,Canada,Nearctic,-66.28350249,48.58874966,3135.580821,1.263321236,1086.970011,0.492362984,99.98724526,14,17.17256799,0.959582595,0.168272133,0.855964952
Catlins,New Zealand,Australasia,169.4524835,-46.42330351,215.1233113,9.081497203,321.4563193,0.299971998,99.84157963,10,5.044,0.402375201,0.416912131,0.705760067
Cauvery,India,Indo-Malay,77.27572772,11.82755695,78064.61739,25.14091313,191.6333491,9.773037195,85.17098713,161,24.67900074,0.939662695,0.232031602,0.811667492
Cavado,Portugal,Palearctic,-8.213382522,41.68247437,1590.692744,12.37250269,461.5001075,32.42986202,80.68034528,16,20.8404696,0.883484876,0.119328301,0.893392939
Cavone,Italy,Palearctic,16.38653348,40.42747521,650.1696224,14.70941685,625.4877566,11.4070096,99.41897469,6,3.154205982,0.816436029,0.123353143,0.890192017
Cazones,Mexico,Neotropic,-97.71107,20.4658282,2800.987162,21.82112711,289.0668219,9.573096752,97.85026323,15,25.59944132,0.882409912,0.119649364,0.893136755
Cedar,United States,Nearctic,-122.0531984,47.57646585,1532.190365,9.765247283,528.6048316,97.29450607,92.86415098,23,16.60551214,0.730689393,0.079971553,0.925950315
Cedar.Bayou,United States,Nearctic,-94.97202067,29.97222219,611.5891686,20.1530478,654.7094598,33.22401667,99.80106182,24,6.316313978,0.564271869,0.180285807,0.847252415
Cesano,Italy,Palearctic,12.87797973,43.53658804,676.2805609,12.86457759,687.9610983,23.99926949,99.63106388,11,3.527818966,0.602984526,0.191799507,0.839067305
Cestos,Liberia,Afrotropic,-8.762487434,6.474388006,12577.58504,25.4142677,76.62106504,0.426189085,99.94014184,73,68.85587154,0.839394936,0.555587371,0.642843995
Cetina,Croatia,Palearctic,16.74385922,43.7998169,3833.26942,9.474561082,667.4133257,4.296309233,94.62582894,10,8.627557519,0.758120515,0.196296643,0.83591307
Ceyhan,Turkey,Palearctic,36.05210146,37.54677652,12054.18731,14.14704095,750.7126975,7.769052148,92.77090795,43,37.05795375,0.825203408,0.247217088,0.801785038
Ch.anggo,South Korea,Palearctic,126.3895161,33.31626344,44.46677291,13.13534941,756.0924309,9.196617603,99.83395,10,9.262768636,0.661225578,0.520774525,0.657559673
Chaetugol.soryuji,South Korea,Palearctic,126.6257522,36.3843746,141.7362792,11.85139563,957.6071822,15.00964975,80.48864886,34,2.879,0.842967885,0.201780332,0.832098823
Chagres,Panama,Neotropic,-79.73115798,9.165742721,3378.235244,25.79108765,66.98464794,7.528433442,97.05085845,162,25.03242702,0.748867199,0.130688877,0.884416589
Chagundaesan,South Korea,Palearctic,127.2796477,34.648514,17.90392105,13.52973491,879.1738919,12.2022965,99.955,13,8.506,0.782954399,0.582830311,0.631779663
Chalakkudy,India,Indo-Malay,76.59299738,10.34364697,1801.4643,24.44624496,122.9288831,17.28607416,91.64677997,83,35.17992684,0.917574447,0.446617848,0.691267567
Chaliyar,India,Indo-Malay,76.19529263,11.33940155,2970.550567,24.55422411,135.2446439,9.29446435,99.83514382,70,34.54287446,0.959246416,0.605348545,0.622917685
Chamelecon,Honduras,Neotropic,-88.3529768,15.31136839,4425.06413,24.07702973,152.2403687,2.801784754,99.87868815,47,25.72877124,0.761657525,0.617406119,0.618273907
Chamyong.pokpo,South Korea,Palearctic,129.3322499,36.25578009,78.57320246,12.08317463,867.0431019,9.85035789,99.68251861,15,3.699,0.73155697,0.513070074,0.660907923
Chandragiri,India,Indo-Malay,75.36313074,12.50017799,1325.061707,25.65204398,135.9094528,7.370222092,99.83165068,50,38.57570983,0.982222591,0.64214881,0.60895821
Changdo,South Korea,Palearctic,126.6511351,37.54285721,66.63719859,11.58146698,1039.280273,121.1980972,99.40507743,21,3.407,0.884966675,0.444140541,0.692453381
Changhuajiang,China,Indo-Malay,109.2254596,18.9424719,5026.731146,23.00436798,342.0152781,2.072469741,94.09955877,79,31.41285062,0.917485273,0.383947157,0.722570941
Changmu,South Korea,Palearctic,127.6186746,34.7453248,41.22005434,13.78081764,860.4775379,12.20229626,100,18,6.515,0.818607436,0.677160654,0.596245802
Changsa.ri,South Korea,Palearctic,129.3405602,36.32926163,62.13520681,12.36347225,863.2679498,9.850358129,99.82957671,20,3.699,0.73155697,0.562060843,0.640179929
Changsu.je,South Korea,Palearctic,127.3170289,34.58916265,79.64513458,13.47743364,865.6986754,12.20229626,99.67210311,14,10.32,0.794544937,0.556321881,0.642540603
Chantaburi,Thailand,Indo-Malay,102.1321041,12.80994449,1376.723018,26.45949493,102.8049373,2.22756952,98.99783596,126,26.34706227,0.895191375,0.550479913,0.644961596
Chao.Phraya,Thailand,Indo-Malay,100.0018486,17.19256063,144194.0656,25.84780695,224.7972571,4.492495835,96.14342136,493,28.61050988,0.816438162,0.275504627,0.784003428
Chapman,Australia,Australasia,114.8549813,-28.48564338,1804.682165,20.10261026,506.8189558,0.653748602,99.91683493,4,0.953006994,0.894881934,0.633050096,0.612351086
Charente,France,Palearctic,-0.063991302,45.7910681,9561.56072,12.27070828,541.1739829,10.82338834,98.95668924,25,23.84419354,0.757800278,0.049954746,0.952422001
Chasan.chon,South Korea,Palearctic,128.3981766,38.43709346,59.96121488,10.84854652,882.0182524,1.689056158,99.92579497,26,4.061,0.847028672,0.511728258,0.661494548
Chava.Aru,Sri Lanka,Indo-Malay,80.84909573,9.033080262,28.19016927,27.70195317,174.6371336,1.956746489,99.5205779,28,2.266,0.88042778,0.335389419,0.748845233
Cheakamus,Canada,Nearctic,-123.3425939,50.10199127,3854.869803,2.660852519,629.2768673,13.07696962,98.98660423,14,35.28547352,0.69037008,0.298866979,0.769901781
Chehalis,United States,Nearctic,-123.2296113,46.8847028,5459.553799,9.678636468,469.5658346,4.421812117,98.36983326,31,33.493098,0.831408639,0.164662298,0.858617989
Chengianjiang,China,Indo-Malay,120.8271411,29.6183567,5178.404708,15.55052683,834.7044934,19.83938289,91.77603568,90,20.13950355,0.564686657,0.463767661,0.683168529
Chenini,Tunisia,Palearctic,10.04570988,33.76648908,275.8456565,20.26688775,628.9122601,1.304296002,99.70626241,1,0.427667856,0.964629615,0.440109135,0.694391818
Chico,Argentina,Neotropic,-70.72487405,-49.12974023,18260.76249,7.653927232,488.9910052,0.019959243,99.94003854,4,9.05319472,0.547472764,0.367229742,0.731405973
Chienti,Italy,Palearctic,13.29104997,43.13939314,1340.79087,12.19424836,668.1931117,24.0399394,95.0433967,12,5.325992407,0.60642152,0.231579716,0.811965305
Chikugo,Japan,Palearctic,130.809818,33.27962038,2833.699517,13.83840951,806.8444141,107.3486137,96.39300899,3,32.20181681,0.736640392,0.464966478,0.682609476
Chilwa,Malawi,Afrotropic,35.71817034,-15.34238046,9712.065071,22.24095948,249.9317502,1.219245866,99.96202127,45,6.007730854,0.90004156,0.339116875,0.746760808
Chimjin,South Korea,Palearctic,126.8329984,34.73078748,494.6701796,12.90614285,888.2879464,9.527025938,99.72188495,55,4.94861786,0.78310675,0.113697166,0.89791016
Chindari,South Korea,Palearctic,127.8930242,35.01315099,88.07653386,12.91311065,885.8811198,21.48364615,99.88615007,19,5.321,0.829504388,0.415896341,0.706266392
Chinjuk.chosuji,South Korea,Palearctic,126.5997125,36.44657867,38.16565285,11.88433638,960.7481011,15.00964975,99.90155,23,6.171,0.843312871,0.595948557,0.626586612
Chire,South Korea,Palearctic,126.4848721,37.69750154,48.49267499,11.04861113,1021.854531,121.1980972,99.69822907,21,9.43,0.871098315,0.619339833,0.617535603
Chisan,South Korea,Palearctic,126.4227302,34.89657232,47.2031408,13.51906783,888.5151191,9.527025819,99.62771746,37,4.791,0.813641133,0.110528855,0.900471875
Chocancharava,Argentina,Neotropic,-63.88305442,-32.8835901,14088.28215,16.39087094,513.57194,0.879385754,99.6104187,26,1.800321327,0.699052721,0.532950418,0.652336819
Choctawhatchee,United States,Nearctic,-85.7753572,31.22902993,11879.80766,18.56807022,664.4864689,6.217483163,99.56843574,94,25.55733955,0.598962015,0.522015945,0.65702334
Chogam.je,South Korea,Palearctic,126.6828257,34.81468597,158.2542377,13.28189593,899.0445703,9.527025938,99.73089068,36,3.29,0.776469329,0.132642385,0.882891205
Chogok.chon,South Korea,Palearctic,129.2967761,36.12990156,161.2199525,12.42829136,886.3017091,9.85035789,79.69097549,20,2.517,0.697024894,0.609064085,0.621479287
Choluteca,Honduras,Neotropic,-87.02716212,13.82413761,8039.477161,22.90366717,126.9734704,2.613031507,99.83016038,29,18.01149155,0.876098681,0.580629171,0.632659461
Chomam.josuji,South Korea,Palearctic,127.3566519,34.66527179,39.052161,13.65154316,873.7756969,12.20229602,99.80593416,16,8.506,0.782954399,0.577686736,0.633839391
Chondae.josuji,South Korea,Palearctic,126.7354238,36.94583099,67.90058159,11.75270392,1003.429942,15.00965023,99.78283637,32,3.101,0.860093531,0.115447033,0.896501555
Chonggye.josuji,South Korea,Palearctic,129.3252466,36.19221254,89.11373264,12.36101188,873.0180708,9.85035789,99.71277805,12,3.699,0.73155697,0.452613161,0.688414526
Chongho.josuji,South Korea,Palearctic,126.6695212,35.70960027,109.1359908,12.89182896,935.5892417,34.35796595,99.85009856,44,6.597,0.788770479,0.166187535,0.857495017
Chongup,South Korea,Palearctic,126.9274996,35.65495641,809.193342,12.65361209,951.0242631,32.90818548,91.76713665,55,5.189006257,0.853643128,0.13780265,0.878887037
Choptank,United States,Nearctic,-75.84261388,38.9540491,1215.486368,12.98455449,866.5744433,57.94758511,99.91081028,41,8.465529606,0.532834881,0.285677833,0.77779983
Chubut,Argentina,Neotropic,-69.48477923,-44.27110909,98971.96132,9.501174757,508.858013,0.113322688,98.66372386,12,40.40050063,0.730768827,0.366587036,0.731749953
Chujin,South Korea,Palearctic,126.6441873,35.43183882,225.1199821,12.77226522,925.0895441,34.35796595,98.55029376,32,4.457,0.764560507,0.152919266,0.867363422
Chukto.san,South Korea,Palearctic,129.393363,36.46801467,105.2360352,12.54138326,860.7579358,9.85035789,99.85130284,23,1.88,0.741010022,0.578765361,0.633406347
Chungdomun,South Korea,Palearctic,128.5356131,38.14942169,139.28174,9.907920764,908.3508002,1.689056039,99.6794089,27,8.924,0.842738844,0.610373123,0.6209741
Chunggwang.je,South Korea,Palearctic,127.313364,34.86896447,117.4076878,12.87113456,890.399032,12.2022965,99.5471501,34,2.227,0.809911966,0.599290811,0.62527715
